dataset,dimension,degradation_level,repetition,miner,input_file,model_name,events_before,events_after,dropped_events,cases_before,cases_after,activities_before,activities_after,fitness,precision,generalization,simplicity,average_score,places,transitions,visible_transitions,hidden_transitions,unique_visible_transition_labels,duplicate_visible_transition_labels,arcs,pnml_path,visualization_path,pnml_saved,visualization_saved,visualization_error,pnml_error,status,error
bpi2019_1000,timeliness,10,5,inductive,data\degraded\timeliness\timeliness_10_r5.csv,bpi2019_1000_timeliness_10_r5_inductive,6764,6764,0,1000,1000,30,30,,0.3141213977620803,0.7850327115644152,0.6163265306122448,0.678870159984685,63,88,30,58,30,0,198,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_10_r5_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_10_r5_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,20,1,alpha,data\degraded\timeliness\timeliness_20_r1.csv,bpi2019_1000_timeliness_20_r1_alpha,6764,6764,0,1000,1000,30,30,,0.6663848290856383,0.6923414527867711,0.5333333333333333,0.5254358992599452,18,30,30,0,30,0,69,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r1_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r1_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,20,1,heuristics,data\degraded\timeliness\timeliness_20_r1.csv,bpi2019_1000_timeliness_20_r1_heuristics,6764,6764,0,1000,1000,30,30,,0.7137585355223013,0.5093648101251536,0.4692144373673036,0.6513251682621618,73,148,30,118,30,0,346,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r1_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r1_heuristics.png,True,True,,,ok,
bpi2019_1000,timeliness,20,1,inductive,data\degraded\timeliness\timeliness_20_r1.csv,bpi2019_1000_timeliness_20_r1_inductive,6764,6764,0,1000,1000,30,30,,0.272873067460438,0.7800565071200636,0.5927601809954751,0.6607002253899947,50,81,30,51,30,0,176,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r1_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r1_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,20,2,alpha,data\degraded\timeliness\timeliness_20_r2.csv,bpi2019_1000_timeliness_20_r2_alpha,6764,6764,0,1000,1000,30,30,,0.7122045969569439,0.6923414527867711,0.4791666666666667,0.5256574469107615,16,30,30,0,30,0,71,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r2_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r2_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,20,2,heuristics,data\degraded\timeliness\timeliness_20_r2.csv,bpi2019_1000_timeliness_20_r2_heuristics,6764,6764,0,1000,1000,30,30,,0.8259433490141127,0.5054043382453799,0.4633123689727463,0.6773455609853446,74,147,30,117,30,0,349,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r2_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r2_heuristics.png,True,True,,,ok,
bpi2019_1000,timeliness,20,2,inductive,data\degraded\timeliness\timeliness_20_r2.csv,bpi2019_1000_timeliness_20_r2_inductive,6764,6764,0,1000,1000,30,30,,0.297469828698778,0.7290107375937493,0.6036866359447005,0.657541800559307,51,80,30,50,30,0,174,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r2_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r2_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,20,3,alpha,data\degraded\timeliness\timeliness_20_r3.csv,bpi2019_1000_timeliness_20_r3_alpha,6764,6764,0,1000,1000,30,30,,0.7639517345399698,0.6923414527867711,0.4513274336283185,0.5259828977625105,21,30,30,0,30,0,82,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r3_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r3_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,20,3,heuristics,data\degraded\timeliness\timeliness_20_r3.csv,bpi2019_1000_timeliness_20_r3_heuristics,6764,6764,0,1000,1000,30,30,,0.8045360321911962,0.4809279778602795,0.4688128772635815,0.6679518713735999,76,157,30,127,30,0,365,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r3_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r3_heuristics.png,True,True,,,ok,
bpi2019_1000,timeliness,20,3,inductive,data\degraded\timeliness\timeliness_20_r3.csv,bpi2019_1000_timeliness_20_r3_inductive,6764,6764,0,1000,1000,30,30,,0.2614370681752118,0.8138943794833161,0.5864978902953586,0.6652696685021326,53,86,30,56,30,0,188,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r3_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r3_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,20,4,alpha,data\degraded\timeliness\timeliness_20_r4.csv,bpi2019_1000_timeliness_20_r4_alpha,6764,6764,0,1000,1000,30,30,,0.7455407842875276,0.6923414527867711,0.415929203539823,0.5123417168570377,17,30,30,0,30,0,80,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r4_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r4_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,20,4,heuristics,data\degraded\timeliness\timeliness_20_r4.csv,bpi2019_1000_timeliness_20_r4_heuristics,6764,6764,0,1000,1000,30,30,,0.7427585813661763,0.4863467082609757,0.4732142857142857,0.6537938623680098,72,140,30,110,30,0,330,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r4_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r4_heuristics.png,True,True,,,ok,
bpi2019_1000,timeliness,20,4,inductive,data\degraded\timeliness\timeliness_20_r4.csv,bpi2019_1000_timeliness_20_r4_inductive,6764,6764,0,1000,1000,30,30,,0.2653638220787575,0.793388909334217,0.5859030837004405,0.6611639537783538,50,83,30,53,30,0,180,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r4_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r4_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,20,5,alpha,data\degraded\timeliness\timeliness_20_r5.csv,bpi2019_1000_timeliness_20_r5_alpha,6764,6764,0,1000,1000,30,30,,0.8337122934667273,0.6923414527867711,0.4693877551020408,0.5521134691829671,16,30,30,0,30,0,72,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r5_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r5_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,20,5,heuristics,data\degraded\timeliness\timeliness_20_r5.csv,bpi2019_1000_timeliness_20_r5_heuristics,6764,6764,0,1000,1000,30,30,,0.7685622933347909,0.5088388630151766,0.4763948497854077,0.6626780750185802,74,148,30,118,30,0,344,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r5_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r5_heuristics.png,True,True,,,ok,
bpi2019_1000,timeliness,20,5,inductive,data\degraded\timeliness\timeliness_20_r5.csv,bpi2019_1000_timeliness_20_r5_inductive,6764,6764,0,1000,1000,30,30,,0.3466999632969421,0.7847644236069149,0.6073059360730594,0.684692580744229,56,77,30,47,30,0,176,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_20_r5_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_20_r5_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,30,1,alpha,data\degraded\timeliness\timeliness_30_r1.csv,bpi2019_1000_timeliness_30_r1_alpha,6764,6764,0,1000,1000,30,30,,0.7255927225843422,0.6923414527867711,0.4108527131782945,0.5055871093909364,23,30,30,0,30,0,91,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r1_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r1_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,30,1,heuristics,data\degraded\timeliness\timeliness_30_r1.csv,bpi2019_1000_timeliness_30_r1_heuristics,6764,6764,0,1000,1000,30,30,,0.7727899758592942,0.5051319477410889,0.4555765595463137,0.6589677773445559,82,159,30,129,30,0,385,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r1_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r1_heuristics.png,True,True,,,ok,
bpi2019_1000,timeliness,30,1,inductive,data\degraded\timeliness\timeliness_30_r1.csv,bpi2019_1000_timeliness_30_r1_inductive,6764,6764,0,1000,1000,30,30,,0.291400714588506,0.7670752680649484,0.5804878048780487,0.6597409468828758,44,75,30,45,30,0,162,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r1_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r1_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,30,2,alpha,data\degraded\timeliness\timeliness_30_r2.csv,bpi2019_1000_timeliness_30_r2_alpha,6764,6764,0,1000,1000,30,30,,0.7146821941663039,0.6923414527867711,0.48,0.5247469543901604,18,30,30,0,30,0,74,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r2_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r2_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,30,2,heuristics,data\degraded\timeliness\timeliness_30_r2.csv,bpi2019_1000_timeliness_30_r2_heuristics,6764,6764,0,1000,1000,30,30,,0.8521807917730394,0.5207902886500793,0.467741935483871,0.6690997605581747,82,150,30,120,30,0,364,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r2_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r2_heuristics.png,True,True,,,ok,
bpi2019_1000,timeliness,30,2,inductive,data\degraded\timeliness\timeliness_30_r2.csv,bpi2019_1000_timeliness_30_r2_inductive,6764,6764,0,1000,1000,30,30,,0.2512875952875952,0.7850556566532134,0.5829787234042554,0.654830493836266,52,85,30,55,30,0,186,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r2_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r2_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,30,3,alpha,data\degraded\timeliness\timeliness_30_r3.csv,bpi2019_1000_timeliness_30_r3_alpha,6764,6764,0,1000,1000,30,30,,0.8122157244964263,0.6923414527867711,0.4285714285714285,0.5329693521468917,21,30,30,0,30,0,85,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r3_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r3_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,30,3,heuristics,data\degraded\timeliness\timeliness_30_r3.csv,bpi2019_1000_timeliness_30_r3_heuristics,6764,6764,0,1000,1000,30,30,,0.7195615653658671,0.5130364165787729,0.4589178356713427,0.6510681238825985,73,156,30,126,30,0,364,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r3_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r3_heuristics.png,True,True,,,ok,
bpi2019_1000,timeliness,30,3,inductive,data\degraded\timeliness\timeliness_30_r3.csv,bpi2019_1000_timeliness_30_r3_inductive,6764,6764,0,1000,1000,30,30,,0.2598408079997324,0.751999200946689,0.5932203389830509,0.6512352327700601,55,85,30,55,30,0,188,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r3_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r3_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,30,4,alpha,data\degraded\timeliness\timeliness_30_r4.csv,bpi2019_1000_timeliness_30_r4_alpha,6764,6764,0,1000,1000,30,30,,0.683551298581691,0.6923414527867711,0.408,0.4981432341898252,21,30,30,0,30,0,88,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r4_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r4_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,30,4,heuristics,data\degraded\timeliness\timeliness_30_r4.csv,bpi2019_1000_timeliness_30_r4_heuristics,6764,6764,0,1000,1000,30,30,,0.8224473889321902,0.5357935509783485,0.4766734279918864,0.6704735132477577,83,152,30,122,30,0,364,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r4_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r4_heuristics.png,True,True,,,ok,
bpi2019_1000,timeliness,30,4,inductive,data\degraded\timeliness\timeliness_30_r4.csv,bpi2019_1000_timeliness_30_r4_inductive,6764,6764,0,1000,1000,30,30,,0.3054256283800093,0.7883211857944457,0.6000000000000001,0.6734367035436138,53,73,30,43,30,0,168,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r4_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r4_inductive.png,True,True,,,ok,
bpi2019_1000,timeliness,30,5,alpha,data\degraded\timeliness\timeliness_30_r5.csv,bpi2019_1000_timeliness_30_r5_alpha,6764,6764,0,1000,1000,30,30,,0.6332936034962257,0.6923414527867711,0.47368421052631576,0.5011342909080901,15,30,30,0,30,0,70,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r5_alpha.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r5_alpha.png,True,True,,,ok,
bpi2019_1000,timeliness,30,5,heuristics,data\degraded\timeliness\timeliness_30_r5.csv,bpi2019_1000_timeliness_30_r5_heuristics,6764,6764,0,1000,1000,30,30,,0.7415423675023802,0.48112747279761636,0.46906187624750495,0.6497719324821112,80,155,30,125,30,0,368,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r5_heuristics.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r5_heuristics.png,True,True,,,ok,
bpi2019_1000,timeliness,30,5,inductive,data\degraded\timeliness\timeliness_30_r5.csv,bpi2019_1000_timeliness_30_r5_inductive,6764,6764,0,1000,1000,30,30,,0.2511031332318191,0.7882637583728859,0.5897435897435898,0.6572551735270279,53,85,30,55,30,0,186,experiments\process_discovery\results\models\pnml\bpi2019_1000_timeliness_30_r5_inductive.pnml,experiments\process_discovery\results\figures\model_visualizations\bpi2019_1000_timeliness_30_r5_inductive.png,True,True,,,ok,
